user_pseudo_id,category,country,subscription_start,Week Starts,Week ENDS,Week,Purchase date,Purchase amount,Currency
51952811.69345400,mobile,Mexico,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,7.56,USD
51961711.78181240,desktop,United Kingdom,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,11.52,USD
51963138.09276250,mobile,India,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,4.71,USD
52041016.94118510,desktop,India,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,22.75,USD
52096309.05653360,mobile,Iceland,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,26.65,USD
52187814.64482940,desktop,Germany,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,14.16,USD
52259242.10402650,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-03,13.10,USD
52524530.45604390,desktop,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,8.83,USD
52585407.10286030,desktop,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,17.97,USD
52634570.60696940,desktop,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,22.89,USD
52743828.06118600,mobile,Mexico,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,27.75,USD
52794574.47085190,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,21.76,USD
52825556.62410150,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,14.91,USD
52843969.73201350,desktop,Poland,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,25.21,USD
52876186.99412550,desktop,France,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,9.74,USD
52925830.53097340,desktop,Austria,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,3.65,USD
52981325.47259900,mobile,Ireland,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,1.02,USD
53036371.77738780,desktop,Bangladesh,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,24.68,USD
53037946.34682440,desktop,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,15.10,USD
53117118.65634320,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,19.57,USD
53120745.71730620,mobile,India,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,26.04,USD
53140661.62613880,mobile,India,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,9.41,USD
53234135.90338470,desktop,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,4.56,USD
53237427.95337250,desktop,United Kingdom,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,17.60,USD
53350721.70998760,mobile,India,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,5.30,USD
53544629.11300480,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,1.77,USD
53607009.74398780,desktop,Sweden,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,8.00,USD
53662057.21920240,mobile,Germany,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-04,9.60,USD
53665321.29504520,desktop,Spain,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,27.94,USD
53735140.24912930,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,6.23,USD
53986050.85256950,desktop,Canada,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,26.09,USD
53992402.68077370,desktop,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,11.71,USD
54188095.42062650,mobile,United States,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,0.65,USD
54338051.72413100,desktop,United Kingdom,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,19.53,USD
54356774.71223050,desktop,Netherlands,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,5.74,USD
54366800.48310680,mobile,United Kingdom,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,18.15,USD
54383521.69357960,desktop,France,2020-11-15,2020-11-29,2020-12-05,W_2,2020-12-05,4.16,USD
64716141.04809020,desktop,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,19.47,USD
64741391.19640970,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,10.59,USD
64882581.51345960,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,27.75,USD
64900519.92163940,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,1.37,USD
64999836.54821220,mobile,United Kingdom,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,0.68,USD
65073756.78265350,mobile,Turkey,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,1.13,USD
65155422.76188910,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,1.70,USD
65184167.21203150,mobile,United Kingdom,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,5.54,USD
65218454.64348740,desktop,Australia,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-29,9.41,USD
65228819.53797930,desktop,Philippines,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,19.26,USD
65232537.65606090,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,14.38,USD
65412048.60690320,mobile,Spain,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,2.01,USD
65489358.97041670,desktop,Italy,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,28.08,USD
65558971.88681630,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,26.59,USD
65633307.99800470,desktop,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,21.51,USD
65674817.28376140,desktop,China,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,6.26,USD
65717607.31515300,desktop,Spain,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,6.52,USD
65745960.64535270,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,13.50,USD
65885466.43988650,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,24.68,USD
65913104.20405910,mobile,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,18.73,USD
65934548.15901920,mobile,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,15.37,USD
66000056.31117900,desktop,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,21.83,USD
66022878.90306390,mobile,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,22.95,USD
66097427.01727830,desktop,Spain,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,14.78,USD
66280944.43378720,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,26.94,USD
66284442.70585630,mobile,China,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,12.34,USD
66345553.66552760,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-11-30,26.14,USD
66381351.19360160,desktop,Netherlands,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,4.20,USD
66462724.29407880,tablet,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,7.48,USD
66487602.81427700,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,7.74,USD
66524995.96387090,mobile,Japan,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,11.04,USD
66542447.11565300,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,5.07,USD
66542673.86317940,desktop,Poland,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,26.71,USD
66610041.24184990,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,16.44,USD
66651651.60109250,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,26.34,USD
66695284.41583590,mobile,Australia,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,26.79,USD
66722277.13909630,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,26.52,USD
66834425.36662560,mobile,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,14.49,USD
66875252.72979020,desktop,Saudi Arabia,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,5.54,USD
66907344.03157780,desktop,Indonesia,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-01,16.59,USD
66925511.81474300,mobile,United Kingdom,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,18.55,USD
66928169.08253620,desktop,Taiwan,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,27.71,USD
67219936.94643680,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,2.80,USD
67262756.08985930,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,25.51,USD
67279133.11727240,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,20.70,USD
67394962.80545110,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,14.28,USD
67456213.06978710,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,8.18,USD
67463385.91825600,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,2.88,USD
67476679.96773660,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,2.80,USD
67566257.76169920,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,25.11,USD
67621165.37746820,desktop,Spain,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,3.15,USD
67657021.85164620,desktop,Singapore,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,25.67,USD
67763703.82318590,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,18.57,USD
67781685.64407660,desktop,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,21.01,USD
67919834.92439620,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,3.03,USD
67980182.85297920,mobile,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,12.89,USD
67992733.61882330,desktop,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,1.39,USD
68012216.84643580,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,7.78,USD
68103511.17051780,desktop,Turkey,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-02,0.90,USD
68122714.65764230,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,24.35,USD
68137764.87136870,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,2.79,USD
68140431.49503890,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,16.04,USD
68293238.58696980,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,2.82,USD
68461566.20669210,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,27.40,USD
68492703.77872850,mobile,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,20.07,USD
68624476.20740550,mobile,Indonesia,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,13.51,USD
68686213.77194930,desktop,United Kingdom,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,28.08,USD
68689240.07410710,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-03,28.95,USD
68907388.28713630,mobile,Turkey,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,23.80,USD
68907612.82853920,mobile,United Kingdom,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,12.35,USD
69077716.04951650,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,17.81,USD
69190651.67575570,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,14.71,USD
69239255.21942200,desktop,Colombia,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,1.17,USD
69337833.21362430,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,12.95,USD
69436234.52313980,mobile,Taiwan,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,17.30,USD
69527684.64506600,desktop,Ireland,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,22.58,USD
69568386.75496480,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,24.52,USD
69569376.07667820,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,1.97,USD
69695792.30003680,desktop,Israel,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,28.15,USD
69696799.15529430,desktop,Canada,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,2.74,USD
69870212.10788720,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,4.59,USD
70068818.67884440,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,23.28,USD
70078446.47791900,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,9.87,USD
70263440.95732300,desktop,Peru,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,5.18,USD
70303682.04620550,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-04,21.68,USD
70348169.67839020,mobile,Taiwan,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,12.11,USD
70464440.37425050,desktop,South Korea,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,5.61,USD
70591136.18302560,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,16.10,USD
70704039.24096830,desktop,China,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,9.95,USD
70712491.80670150,mobile,China,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,13.63,USD
70761379.04003040,desktop,Spain,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,2.37,USD
70890262.36329270,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,14.27,USD
70912293.62170900,mobile,New Zealand,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,16.03,USD
71017321.88120370,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,23.96,USD
71049522.08852950,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,22.16,USD
71208372.24509710,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,21.97,USD
71225876.80237490,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,4.70,USD
71255087.64246730,mobile,Thailand,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,4.43,USD
71295088.30030320,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,18.69,USD
71405780.98300940,desktop,Germany,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,4.55,USD
71411774.30692080,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,23.65,USD
71429937.61350440,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,4.20,USD
71450809.58538700,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,5.98,USD
71499995.08052690,mobile,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,9.21,USD
71538589.99374350,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,21.46,USD
71600229.90354990,desktop,India,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,4.35,USD
71679624.31749630,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,17.49,USD
71934069.84587630,desktop,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,7.17,USD
72113486.87146870,mobile,United States,2020-11-22,2020-11-29,2020-12-05,W_1,2020-12-05,0.63,USD
1508851.39753264,mobile,United Kingdom,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,23.15,USD
1510286.75505678,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,7.56,USD
1511634.45565167,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,28.14,USD
1529761.00493885,mobile,China,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,9.42,USD
1641407.91238524,desktop,Turkey,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,8.17,USD
1701274.16682198,mobile,Canada,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,24.60,USD
1707104.92684458,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,27.34,USD
1778202.59673285,desktop,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,6.52,USD
1788923.89262464,desktop,China,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,28.08,USD
1818164.59135170,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,25.22,USD
4879819.38589665,mobile,United Kingdom,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,23.44,USD
4887777.31816139,mobile,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,13.44,USD
4889793.82044485,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,10.21,USD
4892334.46655983,mobile,Canada,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,17.81,USD
4893477.38535615,mobile,Taiwan,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-06,23.06,USD
4902342.95160706,mobile,Malaysia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,15.05,USD
4916249.76793574,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,11.98,USD
4919750.20974389,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,7.94,USD
4934068.09145786,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,5.18,USD
4939557.41845187,mobile,Nigeria,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,27.83,USD
4940332.65364606,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,9.38,USD
4941025.10376897,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,26.04,USD
4941884.91058154,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,8.64,USD
4979802.01884149,desktop,Spain,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,5.75,USD
4980099.88412111,mobile,Canada,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,18.30,USD
5001170.84838007,mobile,Singapore,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,14.76,USD
5005742.92274386,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,17.27,USD
5026018.85204271,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,22.01,USD
5028873.70608818,tablet,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,26.92,USD
5035567.53433824,desktop,Canada,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,28.15,USD
5036155.98346771,desktop,Pakistan,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-07,13.34,USD
5036385.66377355,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,18.02,USD
5046777.15959120,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,29.00,USD
5047510.47444722,mobile,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,16.33,USD
5049026.86944150,desktop,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,21.25,USD
5054683.65163307,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,26.29,USD
5087896.34404137,desktop,Ukraine,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,26.22,USD
5098154.52812357,desktop,New Zealand,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,0.70,USD
5098270.59863639,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,28.54,USD
5098911.71529904,desktop,France,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,20.65,USD
5099981.50584259,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,0.50,USD
5102125.22764527,desktop,Russia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,26.15,USD
5108407.10737484,mobile,Italy,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,20.93,USD
5118235.29261140,desktop,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-08,15.11,USD
5120145.32582569,desktop,Brazil,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,18.45,USD
5122489.81329582,desktop,Canada,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,25.16,USD
5128840.69005915,desktop,Indonesia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,24.07,USD
5130337.63322878,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,23.46,USD
5132620.64320007,desktop,United Kingdom,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,26.36,USD
5134680.08210943,mobile,Malaysia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,18.18,USD
5138211.30748958,mobile,Spain,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,4.54,USD
5177101.04469045,desktop,Canada,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,25.17,USD
5178807.71714205,mobile,Czechia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,12.11,USD
5179038.59533890,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,14.59,USD
5179933.06458755,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-09,14.81,USD
5189081.99068478,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,21.82,USD
5189516.78552898,desktop,Belgium,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,8.64,USD
5189870.54710211,desktop,Israel,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,19.53,USD
5205102.19335654,mobile,Netherlands,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,28.87,USD
5207988.80072445,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,2.64,USD
5208724.57890452,mobile,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,12.14,USD
5215143.55900441,desktop,Taiwan,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,23.30,USD
5222749.30954877,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,7.48,USD
5242290.70006135,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,18.01,USD
5246014.21049893,desktop,Singapore,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,19.03,USD
5253451.58199589,desktop,Spain,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,13.34,USD
5262810.30753887,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,15.67,USD
5266563.72587512,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-10,18.93,USD
5267448.66508173,mobile,Indonesia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,22.77,USD
5285157.93718003,mobile,United Kingdom,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,25.96,USD
5293883.72315385,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,19.98,USD
5297432.39206501,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,25.01,USD
5298818.32681373,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,8.67,USD
5324554.23480753,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,26.83,USD
5327129.26521188,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,20.25,USD
5346296.10113856,desktop,Indonesia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,24.72,USD
5350534.34627060,mobile,Italy,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,1.92,USD
5353644.77720348,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,13.67,USD
5353991.71117205,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,18.28,USD
5357267.81918080,desktop,Taiwan,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,20.50,USD
5377813.34586156,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-11,21.78,USD
5396484.65255862,mobile,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,24.86,USD
5430174.26478658,desktop,France,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,10.65,USD
5450961.18517797,desktop,Russia,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,5.40,USD
5455676.52292648,desktop,Ireland,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,27.12,USD
5456599.35471434,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,1.68,USD
5475322.55642104,desktop,India,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,12.86,USD
5476803.53584819,desktop,Poland,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,4.60,USD
5483823.12384509,mobile,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,28.82,USD
5492410.80081159,desktop,Italy,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,14.79,USD
5502626.99906792,desktop,United States,2020-12-06,2020-12-06,2020-12-12,W_0,2020-12-12,20.00,USD
8944476.46124082,desktop,Taiwan,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,25.29,USD
8947552.50250616,desktop,United Kingdom,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,17.00,USD
8951860.57496738,mobile,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,3.93,USD
8960960.67182231,desktop,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,25.42,USD
8969283.54697025,mobile,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,6.71,USD
9001396.49259835,mobile,Philippines,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,22.52,USD
9002448.59417445,desktop,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,4.82,USD
9003563.80281889,desktop,India,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,4.32,USD
9016422.52013630,desktop,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,7.56,USD
9025626.33535138,desktop,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,10.96,USD
9032761.73550674,desktop,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-06,6.77,USD
9042250.57567660,mobile,China,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-07,24.84,USD
9050167.78517703,desktop,United States,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-07,25.89,USD
9057403.93345846,desktop,Canada,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-07,27.67,USD
9059679.80318419,desktop,Australia,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-07,22.92,USD
9067461.42862034,desktop,United Kingdom,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-07,14.88,USD
9073105.72773205,desktop,Netherlands,2020-11-01,2020-12-06,2020-12-12,W_5,2020-12-07,20.91,USD
